node_id,node_name,node_summary,node_et_equivalent
4114,Loodusfilosoofia,"Loodusfilosoofia (ladina keeles philosophia naturalis) on looduse ja füüsilise universumi filosoofilise uurimise viis, mis valitses enne moodsa teaduse arengut.  Seda peetakse loodusteaduste, näiteks füüsika eelkäijaks.  Ülikoolide õppetoolide nimetustes on see väljend tänini säilinud.   Tänapäeva filosoofia mõistes nimetatakse loodusfilosoofiaks looduse kui terviku filosoofilist seletamist ja tõlgendamist.    Loodusfilosoofiat nimetatakse ka natuurfilosoofiaks, kuigi see väljend on eesti keeles käi.",Natural philosophy
4923,Nickolas Pappas,,
3100,Jaak Kangilaski,"Jaak Kangilaski (10.  detsember 1939 Viljandi – 30.  august 2022) oli eesti kunstiajaloolane ja rektor.   Kangilaskit kui õppejõudu ja kunstiajalugu käsitlevate teoste autorit on peetud üheks tänapäevase Eesti teenekamaks kunstiajaloolaseks, kunsti populariseerijaks ning kunstnike ja kunstiajaloolaste õpetajaks.   Haridus Ta lõpetas 1958.  aastal Tallinna 10.  Keskkooli ning 1963.  aastal Tartu Riikliku Ülikooli ajaloolase ja kunstiajaloolasena.  1969.  aastal kaitses ta samas kunstiteaduste kandidaadi v.",Jaak Kangilaski
7054,Vasturääkivus,,
6140,Sotsiniaanid,,
5501,Predikatsioon (filosoofia),"Predikatsioon ehk preditseerimine (ladina sõnast praedicatio 'väljaütlemine, teatavakstegemine') on filosoofias esemele, asjale, objektile või asjaolule (laias mõttes) omaduse omistamine või selle omaduse eitamine sellel.   Loogikas nimetatakse üksikut eset tähistavat väljendit ka üksikterminiks (Nominator, proper name) ning (laias tähenduses) omadusega seotud väljendit predikaadiks.  Wilhelm Kamlah defineerib predikatsiooni oma ""Loogilises propedeutikas"" (""Logische Propädeutik"")Wilhelm Kamlah, Pa.",
6119,Soojus,"Soojus on  energia ülekandumise vorm, mille füüsikaline alus on aineosakeste (molekulide, aatomite, elektronide) korrapäratus liikumises ja omavahelistes põrkumistes kätketud energia.  Sellise soojusliikumise intensiivsust iseloomustab temperatuur.  Mida kiiremini osakesed liiguvad, seda suurem on nende liikumisenergia ja seda kõrgem on temperatuur.   Soojusvahetuse protsessis ülekanduva energia hulka väljendav füüsikaline suurus on soojushulk (mõõtühik džaul).  Soojus võib üle kanduda soojusjuhtivu.",
6205,Stratigraafia,"See artikkel annab lühiülevaate stratigraafiast; stratigraafiaga seotud üldmõisted leiad artiklist Stratigraafia mõisteid.   pisi|Geoloogilised kihid Salta provintsis ArgentinasStratigraafia on geoloogia haru, mis uurib maakoort moodustavate kivimkehade ruumilist levikut ja neid kujundanud sündmuste ajalist järgnevust.   Stratigraafia eesmärk on maakoore ehituse ja selle arengut mõjutanud protsesside kindlakstegemine.  Stratigraafia eesmärk on ka mis tahes geoloogiliste tööde jaoks usaldusväärse ta.",Stratigraphy
1847,Edward Feser,,
235,1881,"1881.  aasta (MDCCCLXXXI) oli 19.  sajandi 81.  aasta.    Sündmused Eestis   27.  jaanuar (vkj 15.  jaanuar) – Heinrich von Neff immatrikuleeriti Eestimaa rüütelkonda.   21. –1.  märts (vkj 9. –17.  veebruar) – Riias toimus kubermangude põllumajanduskongress, kus osalesid ka eesti põllumeeste seltside saadikud.  Saadikute eesotsas oli Carl Robert Jakobson, kes kongressil kaitses eesti väikepõllumeeste majanduslikke huvisid.   Kevadel alustati Tallinna uue sadama ehitamist; valmis 1885.  1.  juuli (vkj 19.  juun.",1881
380,1996,"1996.  aasta (MCMXCVI) oli 20.  sajandi 96.  aasta.    Sündmused maailmas   Jaanuar    21.  jaanuar – Prantsusmaa tegi oma viimase tuumakatsetuse.    Veebruar    4.  veebruar – Hiinas Lijiangi linna lähedal toimus 6,6 MW tugevune maavärin, mille tagajärjel hukkus 322 inimest, 17 000 inimest sai vigastada ja 300 000 inimest jäi kodutuks.    Märts  4.  märts – Tel Avivi suurimas kaubanduskeskuses toimus enesetaputerroristide korraldatud pommiplahvatus, milles hukkus vähemalt 15 inimest ja vigastada sai üle.",1996
4841,NEW YORK,,
6253,Susan Haack,"thumb|Susan Haack, 2005 Susan Haack (sündinud 1945 Burnhamis Inglismaal) on inglise filosoof, kes on andnud suure panuse loogikasse, epistemoloogiasse ja metafüüsikasse.    Elulugu  Haack sai hariduse Oxfordis St.  Hilda's College'is, kus ta õppis filosoofiat, majandusteadust ja poliitikat.  Seejärel omandas ta sealsamas bakalaureusekraadi filosoofias.  Doktorikraadi sai ta Cambridge'i New Hallis.    Aastal 1971 hakkas õpetama Warwicki ülikoolis, kus ta on 1976.  aastast dotsent ja 1982.  aastast profe.",Susan Haack
6373,Tallinna,,
1321,Berliini Humboldti Ülikool,"pisi|Humboldti Ülikooli peahoone Berliini Humboldti Ülikool (saksa keeles Humboldt-Universität zu Berlin) on Berliini vanim ülikool, asutatud 1810.  aastal.   Aastatel 1810–1828 oli ülikooli nimi Berliini Ülikool (Berliner Universität, Alma Mater Berolinensis), 1828–1946 Friedrich Wilhelmi Ülikool (Friedrich-Wilhelms-Universität) ülikooli asutaja, Preisi kuninga Friedrich Wilhelm III auks, 1946–1949 jälle Berliini Ülikool.  1949.  aastast kannab õppeasutus ülikooli asutamise organiseerija Wilhelm vo.",Humboldt-University of Berlin
876,Amaterasu,"pisi|Amaterasu väljumas oma pelgupaigaks olnud koopast Amaterasu (天照, アマテラス; täisnimi Amaterasu-ō-mi-kami või Amaterasu-ō-mikami (天照大神) 'hiilgav jumalanna, kes särab taevas, suur, taevast valgustav jumalanna' või Amaterasu-no-mikoto 'ülistatud isik, kes valgustab taevaid') on šintoismi tähtsaim jumal (kami), päikesejumalanna, Jaapani keiserliku perekonna müütiline esivanem.  Ta on päikese ja valguse personifikatsioon.   Kuni Teise maailmasõja lõpuni pretendeeris Jaapani keiserlik perekond põlvnemi.",Amaterasu
2465,Gani murderühm,,
5639,Quaestiones disputatae de veritate,,
5548,Protagoras,"pisi|Demokritos (keskel) ja Protagoras (paremal); Salvator Rosa maal 17.  sajandist (Ermitaaž) Protagoras Abderast (5.  sajand eKr) oli vanakreeka filosoof, sofist, kes hakkas ühe esimese filosoofina oma õpetuse eest raha võtma.    Teda võib pidada ka esimeseks väitlusõpetajaks, kuna ta pani oma õpilasi teema poolt ja vastu väitlema.  Periklese palvel töötas ta välja uue konstitutsiooni projekti.  Kuid õige pea Protagoras vahistati ja mõisteti surma.  Hiljem ta siiski vaid pagendati, kuid teel Sitsiil.",Protagoras
4726,Moraalne motivatsioon,"Moraalne motivatsioon on moraaliotsustustest tulenev motivatsioon toimida nendele vastavalt.  See on normatiivse motivatsiooni erijuht.    Moraalne motivatsioon pakub erilist huvi ja vajab seletust sellepärast, et moraal kaldub olema subjekti väärtuste ja eelistustega vastuolus.  Moraalifilosoofiat huvitab moraaliotsustuse ja motivatsiooni seos.  Huvi pakub ka see, miks moraaliotsustused mõnikord ei motiveeri.     Erinevad vaated moraalse motivatsiooni kohta on seotud erinevate vaadetega moraaliseman.",
2850,I (häälik),,
6636,Tomas Tranströmer,"Tomas Gösta Tranströmer (15.  aprill 1931 Stockholm – 26.  märts 2015 Stockholm) oli rootsi luuletaja ja psühholoog.   Ta sai 2011.  aastal Nobeli kirjandusauhinna.   Ta pälvis muidki kirjandusauhindu, sealhulgas Põhjamaade Nõukogu kirjandusauhinna ja Neustadti auhinna.   Pärast 1990.  aastal üle elatud insulti oli tema parem kehapool halvatud ja kõne häiritud.     Teosed   17 dikter, luulekogu, 1954  Hemligheter på vägen, luulekogu, 1958  Den halvfärdiga himlen, luulekogu, 1962  Klanger och spår, luule.",Tomas Tranströmer
5534,Proklos,,
2894,Ihu,"Ihu tähendab aju, teadvuse ja keha põimingut; sisemuse ja välisuse terviklikkust tajus.    Edmund Husserl eristas keha ja ihu.  Ihu tähendas tal elavat ja kogevat kehalist olendit.  Kuna prantsuse keeles puudub selline eristusvõimalus, hakkas Maurice Merleau-Ponty liitma kehale juurde elususe mõistet, kuni võttis kasutusele mõiste ""liha"" (pr chair).  Merleau-Ponty pr corps tõlgitakse eesti keelde sõnaga ihu ja see tähendab keha, millel on elavuse tunnused: kogemine, liikumine, ruumilisus, ajalisus, .",
6116,Songi dünastia,"pisi|Põhja-Songi riik 1111.  aastal.  Songi dünastia  (hiina keeles Sòng Cháo; Wade-Giles'i transkriptsioonis Sung Ch'ao) oli Hiina keisririigi dünastia, mis valitses 960–1279.  Songi dünastia tuli võimule pärast Viie dünastia ja Kümne Kuningriigi ajastut, sellele järgnes Yuani dünastia.   Songi valitsus oli maailmas ajaloos esimene, mis andis välja paberraha.  Samuti oli see esimene Hiina valitsus, mis rajas püsiva laevastiku.  Sellal võeti esimest korda kasutusele püssirohi ning hakati määrama põhja.",Song dynasty
5518,Priit-Kalev Parts,"Priit-Kalev Parts (sündinud 25.  detsember 1972) on rahvusliku ehituse õppejõud Viljandi Kultuuriakadeemias.   Ta lõpetas 1998.  aastal Tartu Ülikooli filosoofiateaduskona eesti ja soome-ugri filoloogia erialal.   Tunnustus   2012 Tartu Ülikooli aumärk  Kirjutisi ""Väärtuse määratlemine maastikul"".  Akadeemia 2/ 2004.  Lk 236–277 ""Kultuurilise tootmise tehnoloogia poole: kultuuripärandi näide"".  Akadeemia 2/ 2007.  Lk 227–271  ""Vaateid pärandimajandusele teoorias ja praktikas"".  Kirikiri, 2007 ""Priit-Kale.",
3788,Kripke semantika,,
3967,Land's End,,
4113,Looduse ühetaolisus,"Looduse ühetaolisus (inglise keeles uniformity of nature) on hüpoteetiline olukord, mis seisneb selles, et mis tahes sündmus mis tahes ajal toimub mõne universaalse, eranditeta loodusseaduse avaldusena.    Bertrand Russell märgib oma raamatus ""The problems of philosophy"", et loodusteaduse ülesanne on niisuguseid eranditeta loodusseadusi leida ja ta ongi avastanud seadusi, mille puhul erandeid pole leitud,  kuid küsimus on selles, kas meil on alust eeldada, et need ka tulevikus kehtivad.   Hiljem s.",
5442,Pontius Pilaatus,,
761,Aktsidentaalne omadus,,
6807,Tõeväärtus,"Tõeväärtus on loogikas väärtus, mis iseloomustab propositsiooni suhet tõesse.   Klassikaline loogika eeldab kahte tõeväärtust (tõene ja väär); see on seotud välistatud kolmanda reegli tunnustamisega.   Intuitsionistlik loogika ja multivalentne loogika (sealhulgas hägusloogika) kasutavad rohkemaid erinevaid tõeväärtusi.   Vaata ka tõeväärtus (andmetüüp) tõeväärtustabel tõesus ja väärus tõene ja väär  Kategooria:Loogika.",Truth value
2242,Ewald Kurtz,,
7024,Vanakreeka mütoloogia,"thumb|300px|Kreeka kolmainsus ja Maa kolme kuningriigi jaotus: Zeusi jumal (taevas), Poseidon (mered ja ookeanid) ja Hades (allilm).  Teod (alaealised jumalad) on selle kolmsuse lapsed.  Vanakreeka mütoloogia ehk kreeka mütoloogia on Vana-Kreeka müütide kogum ehk mütoloogia.  Need lood olid tuttavad kõikidele muinaskreeklastele.  Kuigi mõned mõtlejad olid nende lugude suhtes skeptilised, olid nad rahvale rituaalide ja ajaloo allikaks.   Muistsed kreeklased olid ühed suurimad müütide loojad Euroopas.  .",Greek mythology
5383,Piknik,"Piknik (inglise picnic) on vaikne ja lõõgastav üritus, ekskursioon või väljasõit, kus osalejad võtavad toitu koos nendega ja jagavad einet vabas õhus.    Piknik hõlmab paljusid tegevusi, näiteks pargis jalutamist, kogumist, värskete toitude valmistamist või kuumtöödeldud toidu soojendamist, tehes pinnasesse augud surnud puidu ja mahakukkunud prügi põletamise teel ning lõpuks süües keedetud toite metsaalusele.     Päritolu  Kust sõna „piknik” pärineb, on midagi mõistatuslikku.  Prantsuse juur võib t.",Picnic
465,26. oktoober,26.  oktoober on Gregoriuse kalendri 299.  (liigaastal 300. ) päev.  Juliuse kalendri järgi 13.  oktoober (1901–2099).    Sündmused   Eestis  1804 – Tartu tütarlastekool korraldati ümber uut tüüpi linna tütarlastekooliks.  1827 – Venemaa keiser Nikolai I käskis avada Tartu ülikooli juures tegutsema hakkava professorite instituudi.  (Tegelikult alustas sisulist tööd 1828.  aastal. )  1939 – Sõjaväe Kõrgem Kohus mõistis Nõukogude Liidu spioonid Nikolai Vojennõi ja Boriss Krupenini viieks aastaksReigo Rosent.,October 26
4844,NSV Liit,,
4957,Nobeli füüsikaauhind,Nobeli füüsikaauhind on üks viiest algsest Nobeli auhinnast.  Selle auhinna saaja otsustab Rootsi Kuninglik Teaduste Akadeemia.   Laureaadid  AastaAuhinna saajadRiik/maa Uurimus1901SaksamaaRöntgenikiirguse avastamine1902 ja Pieter ZeemanHollandZeemani efekti – magnetvälja mõju aatomite emiteeritavale kiirgusele – avastamine ja teooria Zeemani efekti seletamiseks1903PrantsusmaaSpontaanse radioaktiivsuse avastamine ja sellega seotud radioaktiivse kiirguse alased uuringud – polooniumi ja raadiumi ava.,Nobel Prize in Physics
2240,Evolutsiooniline epistemoloogia,Evolutsiooniline epistemoloogia (inglise evolutionary epistemology) on tunnetuse käsitamine evolutsioonilise protsessina.  Evolutsioonilise epistemoloogia puhul lähtutakse kas darvinismist või mõnest muust – nt neolamarkistlikust – evolutsiooniteooriast.   Vaata ka geneetiline epistemoloogia sotsiaaldarvinism   Viited   Kategooria:Epistemoloogia.,Evolutionary epistemology
5976,Seadus,"  thumb|Codex Hammurapi  Seadus on õigusteaduse mõistes üldise iseloomuga, üldkohustuslik ja formaalselt määratletud käitumisreeglite (õigusnormide) kogum ehk õigusakt.   Kontinentaalses õigussüsteemis on seadustel õiguskorra hierarhias ülimuslik iseloom.  See tähendab, et kõik teised õiguse allikad peavad olema vastavuses seadusest tulenevate nõuetega ja seadust saab muuta või tühistada vaid seda vastuvõtnud organTsiviilõigus Maaülikool.   Eristatakse seadust materiaalses mõttes ja seadust formaal.",Statute
9,1. september,"1.  september on Gregoriuse kalendri 244.  (liigaastal 245. ) päev.  Juliuse kalendri järgi 19.  august (1901–2099).    Sündmused  Eestis  1785 – Balti kubermangudes hakkas kehtima Venemaa linnaseadus.   1881 – avati Tallinna Peetri Reaalkool.  1913 – asutati Eesti Kirjanduse Seltsi kodu-uurimise toimkond.   1912 – Tartus toimusid kergejõustikuvõistlused, kus esimest korda Eestis võtsid osa ka naised. ESBL veebis (vaadatud 02. 01. 2015)  1913 – maadleja Jaan Jaago võitis Peterburis maailmameistrivõistlused .",September 1
3635,Kognitiivne tähendus,,
2785,Hiragana,"Hiragana on jaapani silbitähestik (kana).  Sümboleid kasutatakse, et edasi anda lause või kanji mõte.  Hiraganat ja katakanat kasutatakse nende foneetiliseks elemendiks, neil puudub tähendus.  Näiteks, kanji 読 tähendab 'lugema'.  読んでいる (yondeiru) tähendab 'loen'.    Kirjutamisreeglid   Ē või ei on enamasti kirjutatud えい, kuid on traditsioonilise sõnu, kus esineb ええ-na.  おう tähendab ō (oo), kuid mõnedes traditsioonilistes sõnades kirjutatakse おお.  Näiteks いもうと (imōto, noorem õde) ja おおきい (ookii, suur).  .",Hiragana
2354,Francis Herbert Bradley,"pisi|Francis Herbert Bradley Francis Herbert Bradley (30.  jaanuar 1846 Inglismaa, Surrey (praegu London), Clapham – 18.  september 1924) oli Briti filosoof.   Bradley oli üks juhtivaid Briti idealiste.  Tema õpetuse järgi ei olemas erinevaid asju, vaid üks ühtne asi, mis koosneb üksnes ideest, kogemusest.   Bradley filosoofia mõjutas tugevasti T.  S.  Elioti luulet.   Tema vanemad olid mõjukas evangeelne jutlustaja Charles Bradley, kelle ümber kogunes ""Claphami sekt"", ning selle teine abikaasa Emma Lin.",F. H. Bradley
7420,Üksiktermin,"Üksiktermin (inglise keeles singular term, saksa keeles singulärer Term, ka Nominator ladinakeelsest sõnast nominare, nimetama, saksa keeles benennen), ka pärisnimi (inglise keeles proper name, saksa keeles Eigenname) on keelefilosoofias ja predikaatloogikas väljend (Ausdruck), mis tähistab (bezeichnet) täpselt ühte objekti (Gegenstand).  Nii tähistab näiteks väljend ""1"" täpselt ühte eset, arvu 1.    Erinevalt üksikterminist on mõiste 'üldtermin' (genereller Term) predikaat, sõna, mis vastab mõist.",Singular term
710,Aja mittereaalsus,,
1398,Bristol,"pisi|Ajalooline vaade Bristoli kesklinnale  Bristol on linn, tseremoniaalkrahvkond ja tervikomavalitsus Edela-Inglismaal 169 km kaugusel Londonist läänes.   Tervikomavalitsuses elas 2009.  aastal hinnanguliselt 433 100 ja laiemas linnaalas 2007.  aastal 1 070 000 inimest.  Bristol on suuruselt Inglismaa kuues ja Suurbritannia kaheksas linn.   Bristol piirneb Somerseti ja Gloucestershire'i krahvkonnaga ning asub ajalooliste linnade Bathi ja Gloucesteri lähistel.  Avoni jõe suudmes paikneval linnal on l.",Bristol
610,Abdera koolkond,"Abdera koolkond oli presokraatiline filosoofiakoolkond, mille asutasid Abdera linnaga seostatavad varajased atomistid Leukippos ja tema õpilane Demokritos.  Koolkonda kuulusid veel Metrodoros Chiosest ja Anaxarchos.   Kategooria:Filosoofia.",School of Abdera
6092,Skulptorite loend,Siin on loetletud skulptoreid.  Poola skulptorid on loetletud ka Poola skulptorite loendis.   A Aacheperkareseneb Gunnar Aagaard Andersen Wäinö Aaltonen (1894–1966) Edgar Aavik Jevgeni Abalakov Magdalena Abakanowicz Arnold Abel Bernhard Abel Amandus Adamson Aili Adusk Paul Ahyi Pekka Alava Valdis Albergs August Albo Art Allmägi Toomas Altnurme Kenneth Armitage Lea Armväärt (1975–) Jean Arp Rafael Arutjunjan (1937–) Agar Vahur (28. 10. 1984) Tauno Kangro õpilane  B Kārlis Baumanis Max Beckmann Endel .,
3122,Jaatus,,
161,1814,"1814.  aasta (MDCCCXIV) oli 19.  sajandi 14.  aasta.    Sündmused Eestis   1.  veebruar (vkj 20.  jaanuar) – Tartu tähetornis alustati süstemaatilisi vaatlusiEesti ajalugu: kronoloogia.  2007.  Koostanud Sulev Vahtre.  Teine trükk.  Kirjastus Olion.  Lk 118.  15.  juuli (vkj 3.  juuli) – Tartus alustas tegevust Tartu Ülikooli õppejõudude ja üliõpilaste ajaviiteklubi Akadeemiline Musse.  Johan Heinrich Rosenplänter asutas Pärnus Eesti Koolmeistrite Kooli.   Valmis Karl Ernst von Baeri doktoritöö ""Eestlaste endee.",1814
5861,Rongiprobleem,"  pisi|Rongiprobleemi visualiseering Rongiprobleem (originaalkeeles “The Trolley Problem”) on sari mõtteeksperimente eetika ja psühholoogia vallas, mis hõlmab eetikaküsimuse ""Kas on eetiline ohverdada üks, et päästa mitu?"" versioone.   Dilemma kõige tuntum versioon on Judith Jarvis Thomsoni ""Kang"" (originaalkeeles “Switch” või “Bystander at the Switch”) ja see kõlab järgmiselt:   Kontrolli alt väljunud rong kihutab mööda rongirööpaid.  Rongi ees on rongirööbastele kinni seotud viis inimest, kes ei.",Trolley problem
5831,Robert Oppenheimer,"pisi|J.  Robert Oppenheimer J.  Robert Oppenheimer (22.  aprill 1904 New York – 18.  veebruar 1967 Princeton) oli ameerika tuumafüüsik.   Teda peetakse aatomipommi isaks.  Tema juhtis Manhattani projekti teaduslikku osa, mille käigus 16.  juulil 1945 lõhati New Mexico osariigis Los Alamoses maailma esimene tuumaseadeldis (Trinity katse).   Vapustatuna tuumarelva purustusjõust Hiroshima ja Nagasaki pommitamisel püüdis ta edaspidi vältida tuumasõda ja võidurelvastumist Nõukogude Liiduga.  Vastloodud Tuumae.",J. Robert Oppenheimer
